session_id,task_id,model,domain,difficulty,source,tool_selected,tool_correct,final_correct,cost,input_tokens,output_tokens,steps
bl_gpt35_turbo_toolbench_syn_0057_b72ac4,toolbench_syn_0057,gpt35_turbo,calendar,medium,toolbench_synthetic,,False,True,0.00013,107,51,2
bl_gpt35_turbo_halueval_0083_0961b5,halueval_0083,gpt35_turbo,knowledge,hard,halueval,search_knowledge,True,False,0.0004755,582,123,5
bl_gpt35_turbo_calendar_075_183845,calendar_075,gpt35_turbo,calendar,medium,synthetic,,False,False,0.0003909999999999,140,214,2
bl_gpt35_turbo_halueval_0012_c715ce,halueval_0012,gpt35_turbo,knowledge,hard,halueval,search_knowledge,True,False,0.0003535,476,77,5
bl_gpt35_turbo_toolbench_syn_0088_1e76b2,toolbench_syn_0088,gpt35_turbo,medical,easy,toolbench_synthetic,get_patient_record,True,False,0.0003124999999999,295,110,5
bl_gpt35_turbo_weather_082_42e063,weather_082,gpt35_turbo,weather,medium,synthetic,get_weather,True,True,0.000703,842,188,8
bl_gpt35_turbo_weather_004_c02826,weather_004,gpt35_turbo,weather,easy,synthetic,get_historical,False,True,0.0003195,381,86,5
bl_gpt35_turbo_halueval_0045_543085,halueval_0045,gpt35_turbo,knowledge,medium,halueval,search_knowledge,True,False,0.0003285,465,64,5
bl_gpt35_turbo_halueval_0014_26dbfc,halueval_0014,gpt35_turbo,knowledge,hard,halueval,search_knowledge,True,False,0.0003655,494,79,5
bl_gpt35_turbo_medical_030_f4e0d5,medical_030,gpt35_turbo,medical,easy,synthetic,,False,True,0.000142,104,60,2
bl_gpt35_turbo_calendar_043_ee0162,calendar_043,gpt35_turbo,calendar,easy,synthetic,create_event,True,True,0.000597,663,177,8
bl_gpt35_turbo_toolbench_syn_0001_76fb4e,toolbench_syn_0001,gpt35_turbo,calendar,hard,toolbench_synthetic,get_events,False,True,0.000344,388,100,5
bl_gpt35_turbo_medical_015_d6ad5c,medical_015,gpt35_turbo,medical,easy,synthetic,,False,True,0.000142,104,60,2
bl_gpt35_turbo_halueval_0086_d07a5a,halueval_0086,gpt35_turbo,knowledge,medium,halueval,search_knowledge,True,False,0.0003065,454,53,5
bl_gpt35_turbo_toolbench_syn_0059_260dd1,toolbench_syn_0059,gpt35_turbo,calendar,hard,toolbench_synthetic,get_events,False,False,0.0002965,353,80,5
bl_gpt35_turbo_toolbench_syn_0066_9c4d2a,toolbench_syn_0066,gpt35_turbo,medical,medium,toolbench_synthetic,,False,True,0.000135,105,55,2
bl_gpt35_turbo_toolbench_syn_0032_85dc6c,toolbench_syn_0032,gpt35_turbo,medical,medium,toolbench_synthetic,get_patient_record,True,False,0.0002289999999999,305,51,5
bl_gpt35_turbo_calendar_002_5db6d9,calendar_002,gpt35_turbo,calendar,easy,synthetic,get_events,True,False,0.0002565,318,65,5
bl_gpt35_turbo_calendar_013_b431aa,calendar_013,gpt35_turbo,calendar,easy,synthetic,create_event,True,True,0.0009005,1096,235,11
bl_gpt35_turbo_medical_088_3f1502,medical_088,gpt35_turbo,medical,medium,synthetic,,False,False,0.0001795,119,80,2
bl_gpt35_turbo_weather_014_07ed25,weather_014,gpt35_turbo,weather,easy,synthetic,,False,True,0.0001975,131,88,2
bl_gpt35_turbo_toolbench_syn_0008_abfaa4,toolbench_syn_0008,gpt35_turbo,weather,hard,toolbench_synthetic,get_weather,True,False,0.00021,285,45,5
bl_gpt35_turbo_medical_059_7ddcd2,medical_059,gpt35_turbo,medical,medium,synthetic,,False,True,0.0002535,120,129,2
bl_gpt35_turbo_calendar_020_49b6e9,calendar_020,gpt35_turbo,calendar,easy,synthetic,delete_event,True,True,0.0002225,271,58,5
bl_gpt35_turbo_weather_048_738a38,weather_048,gpt35_turbo,weather,easy,synthetic,,False,True,0.0001395,120,53,2
bl_gpt35_turbo_calendar_012_b91cff,calendar_012,gpt35_turbo,calendar,easy,synthetic,get_events,True,False,0.0003085,353,88,5
bl_gpt35_turbo_weather_016_b0e295,weather_016,gpt35_turbo,weather,easy,synthetic,get_weather,True,True,0.000299,358,80,5
bl_gpt35_turbo_weather_017_b0e3a9,weather_017,gpt35_turbo,weather,easy,synthetic,get_weather,True,True,0.00029,361,73,5
bl_gpt35_turbo_medical_017_b083f0,medical_017,gpt35_turbo,medical,easy,synthetic,,False,True,0.0001995,111,96,2
bl_gpt35_turbo_toolbench_syn_0002_26ec37,toolbench_syn_0002,gpt35_turbo,medical,hard,toolbench_synthetic,,False,False,0.0001515,105,66,2
bl_gpt35_turbo_halueval_0056_8245e9,halueval_0056,gpt35_turbo,knowledge,hard,halueval,search_knowledge,True,False,0.0003605,517,68,5
bl_gpt35_turbo_weather_045_60cb3f,weather_045,gpt35_turbo,weather,easy,synthetic,get_forecast,True,True,0.000465,591,113,8
bl_gpt35_turbo_medical_080_c492b1,medical_080,gpt35_turbo,medical,medium,synthetic,,False,False,0.000297,120,158,2
bl_gpt35_turbo_halueval_0096_6a55a5,halueval_0096,gpt35_turbo,knowledge,medium,halueval,search_knowledge,True,False,0.0004065,501,104,5
bl_gpt35_turbo_toolbench_syn_0046_52d68a,toolbench_syn_0046,gpt35_turbo,calendar,easy,toolbench_synthetic,create_event,True,True,0.0004735,563,128,8
bl_gpt35_turbo_toolbench_syn_0077_dcd5bf,toolbench_syn_0077,gpt35_turbo,weather,medium,toolbench_synthetic,get_weather,True,False,0.0002085,285,44,5
bl_gpt35_turbo_weather_053_f4c618,weather_053,gpt35_turbo,weather,medium,synthetic,get_weather,True,True,0.0006644999999999,867,154,8
bl_gpt35_turbo_calendar_015_5a1235,calendar_015,gpt35_turbo,calendar,easy,synthetic,delete_event,True,True,0.0002225,271,58,5
bl_gpt35_turbo_calendar_026_23b670,calendar_026,gpt35_turbo,calendar,easy,synthetic,create_event,True,True,0.0005995,692,169,8
bl_gpt35_turbo_calendar_041_5fab6e,calendar_041,gpt35_turbo,calendar,easy,synthetic,create_event,True,True,0.0006425,712,191,8
bl_gpt35_turbo_weather_072_cc562e,weather_072,gpt35_turbo,weather,medium,synthetic,get_weather,True,True,0.0008055,852,253,8
bl_gpt35_turbo_weather_013_f7c1af,weather_013,gpt35_turbo,weather,easy,synthetic,get_forecast,True,True,0.0005665,653,160,8
bl_gpt35_turbo_toolbench_syn_0079_23eee4,toolbench_syn_0079,gpt35_turbo,medical,hard,toolbench_synthetic,get_patient_record,True,False,0.0011244999999999,1406,281,14
bl_gpt35_turbo_toolbench_syn_0027_30b73c,toolbench_syn_0027,gpt35_turbo,weather,medium,toolbench_synthetic,get_forecast,False,False,0.0002774999999999,333,74,5
bl_gpt35_turbo_weather_058_fa2cd6,weather_058,gpt35_turbo,weather,medium,synthetic,get_weather,True,True,0.0012825,1518,349,11
bl_gpt41_mini_halueval_0039_915812,halueval_0039,gpt41_mini,knowledge,hard,halueval,,False,False,0.0001788,239,52,2
bl_gpt41_mini_toolbench_syn_0003_6fa40b,toolbench_syn_0003,gpt41_mini,calendar,hard,toolbench_synthetic,create_event,True,False,0.0003744,296,160,5
bl_gpt41_mini_weather_097_3929d4,weather_097,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0009944,938,387,8
bl_gpt41_mini_weather_089_712f5f,weather_089,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0011388,1535,328,11
bl_gpt41_mini_weather_051_929fdd,weather_051,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0010048,1472,260,11
bl_gpt41_mini_medical_098_e6cfe2,medical_098,gpt41_mini,medical,medium,synthetic,get_patient_record,True,True,0.0008504,1170,239,11
bl_gpt41_mini_calendar_032_2cc34a,calendar_032,gpt41_mini,calendar,easy,synthetic,get_events,True,True,0.000264,372,72,5
bl_gpt41_mini_calendar_100_95fe0b,calendar_100,gpt41_mini,calendar,medium,synthetic,get_events,True,False,0.0008624,1248,227,11
bl_gpt41_mini_calendar_021_282e6e,calendar_021,gpt41_mini,calendar,easy,synthetic,,False,True,0.0002148,121,104,2
bl_gpt41_mini_toolbench_syn_0058_f9731b,toolbench_syn_0058,gpt41_mini,weather,easy,toolbench_synthetic,get_forecast,False,False,0.000426,569,124,8
bl_gpt41_mini_toolbench_syn_0070_20f8c7,toolbench_syn_0070,gpt41_mini,medical,hard,toolbench_synthetic,get_patient_record,True,False,0.0002116,305,56,5
bl_gpt41_mini_weather_038_1e23c3,weather_038,gpt41_mini,weather,easy,synthetic,get_forecast,True,True,0.0004608,476,169,5
bl_gpt41_mini_weather_005_81896d,weather_005,gpt41_mini,weather,easy,synthetic,,False,True,0.000154,121,66,2
bl_gpt41_mini_calendar_061_686511,calendar_061,gpt41_mini,calendar,medium,synthetic,create_event,True,True,0.0005788,683,191,8
bl_gpt41_mini_calendar_081_0b58bd,calendar_081,gpt41_mini,calendar,medium,synthetic,create_event,True,True,0.0010608,1364,322,11
bl_gpt41_mini_calendar_089_29caed,calendar_089,gpt41_mini,calendar,medium,synthetic,create_event,True,True,0.0005696,680,186,8
bl_gpt41_mini_toolbench_syn_0004_2fae67,toolbench_syn_0004,gpt41_mini,weather,hard,toolbench_synthetic,get_weather,True,False,0.0002628,341,79,5
bl_gpt41_mini_toolbench_syn_0074_a383af,toolbench_syn_0074,gpt41_mini,weather,medium,toolbench_synthetic,,False,False,0.0001248,116,49,2
bl_gpt41_mini_weather_094_1ba168,weather_094,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.000796,782,302,8
bl_gpt41_mini_halueval_0053_ae8da0,halueval_0053,gpt41_mini,knowledge,hard,halueval,,False,False,0.00032,216,146,2
bl_gpt41_mini_halueval_0068_f48d14,halueval_0068,gpt41_mini,knowledge,hard,halueval,,False,False,0.0002352,204,96,2
bl_gpt41_mini_toolbench_syn_0040_142029,toolbench_syn_0040,gpt41_mini,medical,medium,toolbench_synthetic,get_patient_record,True,False,0.0002116,305,56,5
bl_gpt41_mini_halueval_0007_6fd6f6,halueval_0007,gpt41_mini,knowledge,medium,halueval,,False,False,0.000254,227,102,2
bl_gpt41_mini_medical_093_87d8fb,medical_093,gpt41_mini,medical,medium,synthetic,get_patient_record,True,True,0.0008799999999999,1200,250,11
bl_gpt41_mini_weather_095_31180b,weather_095,gpt41_mini,weather,medium,synthetic,get_weather,True,False,0.001362,1889,379,15
bl_gpt41_mini_halueval_0008_767955,halueval_0008,gpt41_mini,knowledge,medium,halueval,,False,False,0.0002384,208,97,2
bl_gpt41_mini_toolbench_syn_0034_fc2ac8,toolbench_syn_0034,gpt41_mini,calendar,easy,toolbench_synthetic,get_events,False,True,0.0003068,367,100,5
bl_gpt41_mini_medical_014_1b3aba,medical_014,gpt41_mini,medical,easy,synthetic,get_patient_record,True,True,0.0002024,298,52,5
bl_gpt41_mini_calendar_028_08c1b8,calendar_028,gpt41_mini,calendar,easy,synthetic,,False,True,0.0002168,118,106,2
bl_gpt41_mini_calendar_088_a484e0,calendar_088,gpt41_mini,calendar,medium,synthetic,get_events,True,False,0.0009656,1398,254,11
bl_gpt41_mini_weather_012_84c1d5,weather_012,gpt41_mini,weather,easy,synthetic,get_historical,False,True,0.0003828,381,144,5
bl_gpt41_mini_weather_007_e6387a,weather_007,gpt41_mini,weather,easy,synthetic,,False,True,0.0001272,126,48,2
bl_gpt41_mini_halueval_0042_8f1043,halueval_0042,gpt41_mini,knowledge,hard,halueval,,False,False,0.0002544,204,108,2
bl_gpt41_mini_halueval_0025_37cece,halueval_0025,gpt41_mini,knowledge,hard,halueval,,False,False,0.0002236,207,88,2
bl_gpt41_mini_toolbench_syn_0096_b54ed5,toolbench_syn_0096,gpt41_mini,weather,medium,toolbench_synthetic,get_historical,False,False,0.0004224,460,149,5
bl_gpt41_mini_toolbench_syn_0045_d1c9c9,toolbench_syn_0045,gpt41_mini,weather,easy,toolbench_synthetic,get_weather,True,False,0.0002248,322,60,5
bl_gpt41_mini_medical_047_702afe,medical_047,gpt41_mini,medical,easy,synthetic,check_drug_interaction,True,True,0.0004932,653,145,8
bl_gpt41_mini_halueval_0026_498831,halueval_0026,gpt41_mini,knowledge,hard,halueval,,False,False,0.0002476,215,101,2
bl_gpt41_mini_weather_027_780a32,weather_027,gpt41_mini,weather,easy,synthetic,get_weather,True,True,0.0002904,330,99,5
bl_gpt41_mini_weather_090_64e3eb,weather_090,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0010084,1185,334,11
bl_gpt41_mini_weather_078_162cb4,weather_078,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0006344,770,204,8
bl_gpt41_mini_medical_063_098710,medical_063,gpt41_mini,medical,medium,synthetic,get_patient_record,True,True,0.0005692,951,118,11
bl_gpt41_mini_medical_008_98ab63,medical_008,gpt41_mini,medical,easy,synthetic,,False,True,0.0001556,117,68,2
bl_gpt41_mini_calendar_085_39b6c4,calendar_085,gpt41_mini,calendar,medium,synthetic,create_event,True,True,0.001054,1351,321,11
bl_gpt41_mini_calendar_001_6452cf,calendar_001,gpt41_mini,calendar,easy,synthetic,,False,True,0.00022,122,107,2
bl_gpt41_mini_halueval_0019_05514f,halueval_0019,gpt41_mini,knowledge,hard,halueval,,False,False,0.0002676,213,114,2
bl_gpt41_mini_calendar_083_106c7e,calendar_083,gpt41_mini,calendar,medium,synthetic,create_event,True,True,0.0011024,1396,340,11
bl_gpt41_mini_weather_096_4a68aa,weather_096,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0009808,1248,301,11
bl_gpt41_mini_toolbench_syn_0094_aefeae,toolbench_syn_0094,gpt41_mini,medical,medium,toolbench_synthetic,check_drug_interaction,False,False,0.0004616,618,134,8
bl_gpt41_mini_medical_031_861e35,medical_031,gpt41_mini,medical,easy,synthetic,get_patient_record,True,True,0.00024,300,75,5
bl_gpt41_mini_medical_038_51fc9a,medical_038,gpt41_mini,medical,easy,synthetic,,False,True,0.0001572,117,69,2
bl_gpt41_mini_toolbench_syn_0062_ad0c2b,toolbench_syn_0062,gpt41_mini,weather,hard,toolbench_synthetic,get_historical,False,False,0.0004208,460,148,5
bl_gpt41_mini_calendar_056_517cdb,calendar_056,gpt41_mini,calendar,medium,synthetic,get_events,True,False,0.0009772,1287,289,11
bl_gpt41_mini_toolbench_syn_0053_fa4833,toolbench_syn_0053,gpt41_mini,weather,easy,toolbench_synthetic,get_weather,True,False,0.0002248,322,60,5
bl_gpt41_mini_toolbench_syn_0023_1b819c,toolbench_syn_0023,gpt41_mini,medical,hard,toolbench_synthetic,,False,True,0.0001064,106,40,2
bl_gpt41_mini_toolbench_syn_0093_a2537f,toolbench_syn_0093,gpt41_mini,calendar,medium,toolbench_synthetic,get_events,False,True,0.000264,324,84,5
bl_gpt41_mini_calendar_072_066f42,calendar_072,gpt41_mini,calendar,medium,synthetic,get_events,True,True,0.0003716,409,130,5
bl_gpt41_mini_toolbench_syn_0013_2b7f9d,toolbench_syn_0013,gpt41_mini,medical,medium,toolbench_synthetic,,False,True,0.0001412,105,62,2
bl_gpt41_mini_weather_086_004120,weather_086,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0011468,1555,328,11
bl_gpt41_mini_weather_039_ad3077,weather_039,gpt41_mini,weather,easy,synthetic,get_historical,False,True,0.0004068,389,157,5
bl_gpt41_mini_toolbench_syn_0092_1b24da,toolbench_syn_0092,gpt41_mini,medical,hard,toolbench_synthetic,get_patient_record,True,False,0.0002432,304,76,5
bl_gpt41_mini_calendar_054_df8148,calendar_054,gpt41_mini,calendar,medium,synthetic,get_events,True,False,0.0010004,1325,294,11
bl_gpt41_mini_toolbench_syn_0048_71ac69,toolbench_syn_0048,gpt41_mini,medical,hard,toolbench_synthetic,get_patient_record,True,False,0.000216,304,59,5
bl_gpt41_mini_calendar_007_17d179,calendar_007,gpt41_mini,calendar,easy,synthetic,get_events,True,False,0.0002372,337,64,5
bl_gpt41_mini_halueval_0028_727ade,halueval_0028,gpt41_mini,knowledge,hard,halueval,,False,False,0.0002132,197,84,2
bl_gpt41_mini_weather_070_914efd,weather_070,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0009872,932,384,8
bl_gpt41_mini_halueval_0089_9107f3,halueval_0089,gpt41_mini,knowledge,medium,halueval,,False,False,0.0003996,199,200,2
bl_gpt41_mini_medical_045_596ca0,medical_045,gpt41_mini,medical,easy,synthetic,get_patient_record,True,True,0.0002196,309,60,5
bl_gpt41_mini_weather_032_71e637,weather_032,gpt41_mini,weather,easy,synthetic,get_historical,False,True,0.0003504,384,123,5
bl_gpt41_mini_weather_009_b0b22c,weather_009,gpt41_mini,weather,easy,synthetic,get_historical,False,True,0.0003816,390,141,5
bl_gpt41_mini_calendar_059_4f2c1e,calendar_059,gpt41_mini,calendar,medium,synthetic,create_event,True,True,0.0010864,1380,334,11
bl_gpt41_mini_halueval_0085_96bfa9,halueval_0085,gpt41_mini,knowledge,hard,halueval,,False,False,0.0001868,203,66,2
bl_gpt41_mini_medical_034_602db4,medical_034,gpt41_mini,medical,easy,synthetic,,False,True,0.0001088,104,42,2
bl_gpt41_mini_halueval_0001_14a74b,halueval_0001,gpt41_mini,knowledge,medium,halueval,,False,False,0.000172,202,57,2
bl_gpt41_mini_medical_062_7c54b4,medical_062,gpt41_mini,medical,medium,synthetic,get_patient_record,True,False,0.0003944,350,159,5
bl_gpt41_mini_medical_068_dd8409,medical_068,gpt41_mini,medical,medium,synthetic,get_patient_record,True,False,0.0011488,1668,301,14
bl_gpt41_mini_calendar_033_7ad0a7,calendar_033,gpt41_mini,calendar,easy,synthetic,,False,True,0.0002184,118,107,2
bl_gpt41_mini_medical_092_3a6e7e,medical_092,gpt41_mini,medical,medium,synthetic,get_patient_record,True,False,0.0008916,1197,258,11
bl_gpt41_mini_toolbench_syn_0024_1b0a45,toolbench_syn_0024,gpt41_mini,medical,easy,toolbench_synthetic,get_patient_record,True,False,0.0002388,301,74,5
bl_gpt41_mini_calendar_099_e13506,calendar_099,gpt41_mini,calendar,medium,synthetic,create_event,True,False,0.0010488,1374,312,11
bl_gpt41_mini_toolbench_syn_0022_ff0e4a,toolbench_syn_0022,gpt41_mini,weather,medium,toolbench_synthetic,get_forecast,False,False,0.0004104,426,150,5
bl_gpt41_mini_weather_003_95337c,weather_003,gpt41_mini,weather,easy,synthetic,get_forecast,True,True,0.0003356,379,115,5
bl_gpt41_mini_weather_019_98e71d,weather_019,gpt41_mini,weather,easy,synthetic,get_historical,False,True,0.0003467999999999,399,117,5
bl_gpt41_mini_halueval_0088_402cad,halueval_0088,gpt41_mini,knowledge,medium,halueval,,False,False,0.0002616,194,115,2
bl_gpt41_mini_medical_054_43e089,medical_054,gpt41_mini,medical,medium,synthetic,get_patient_record,True,False,0.0002868,313,101,5
bl_gpt41_mini_medical_064_7f83af,medical_064,gpt41_mini,medical,medium,synthetic,get_patient_record,True,False,0.0008828,1183,256,11
bl_gpt41_mini_weather_077_bd12d4,weather_077,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0011828,1573,346,11
bl_gpt41_mini_toolbench_syn_0051_e0e6f7,toolbench_syn_0051,gpt41_mini,medical,hard,toolbench_synthetic,,False,True,0.0001064,106,40,2
bl_gpt41_mini_halueval_0071_4cfa11,halueval_0071,gpt41_mini,knowledge,medium,halueval,,False,False,0.000152,196,46,2
bl_gpt41_mini_halueval_0049_6ccc06,halueval_0049,gpt41_mini,knowledge,medium,halueval,,False,False,0.0002896,196,132,2
bl_gpt41_mini_calendar_044_4bb4d0,calendar_044,gpt41_mini,calendar,easy,synthetic,get_events,True,True,0.0003096,390,96,5
bl_gpt41_mini_toolbench_syn_0014_636cb7,toolbench_syn_0014,gpt41_mini,calendar,easy,toolbench_synthetic,get_events,False,True,0.0007508,685,298,8
bl_gpt41_mini_calendar_034_955929,calendar_034,gpt41_mini,calendar,easy,synthetic,get_events,True,False,0.0002768,352,85,5
bl_gpt41_mini_weather_067_0b0646,weather_067,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0009384,946,350,8
bl_gpt41_mini_calendar_045_296c56,calendar_045,gpt41_mini,calendar,easy,synthetic,delete_event,True,True,0.0002464,272,86,5
bl_gpt41_mini_calendar_080_9ca006,calendar_080,gpt41_mini,calendar,medium,synthetic,get_events,True,False,0.0009052,1287,244,11
bl_gpt41_mini_halueval_0006_13bafd,halueval_0006,gpt41_mini,knowledge,medium,halueval,,False,False,0.0003992,198,200,2
bl_gpt41_mini_medical_081_90752b,medical_081,gpt41_mini,medical,medium,synthetic,get_patient_record,True,True,0.00056,936,116,11
bl_gpt41_mini_halueval_0066_a2bba7,halueval_0066,gpt41_mini,knowledge,hard,halueval,search_knowledge,True,False,0.00065,533,273,5
bl_gpt41_mini_medical_009_122d72,medical_009,gpt41_mini,medical,easy,synthetic,get_patient_record,True,True,0.0001976,298,49,5
bl_gpt41_mini_medical_070_ee5231,medical_070,gpt41_mini,medical,medium,synthetic,get_patient_record,True,False,0.0008763999999999,1187,251,11
bl_gpt41_mini_calendar_046_fdff0a,calendar_046,gpt41_mini,calendar,easy,synthetic,,False,True,0.0002116,121,102,2
bl_gpt41_mini_halueval_0032_a1f305,halueval_0032,gpt41_mini,knowledge,medium,halueval,,False,False,0.0002212,193,90,2
bl_gpt41_mini_toolbench_syn_0041_44e218,toolbench_syn_0041,gpt41_mini,medical,easy,toolbench_synthetic,get_patient_record,True,False,0.000216,304,59,5
bl_gpt41_mini_halueval_0065_b4966a,halueval_0065,gpt41_mini,knowledge,hard,halueval,,False,False,0.0003404,475,94,3
bl_gpt41_mini_medical_078_a7090e,medical_078,gpt41_mini,medical,medium,synthetic,get_patient_record,True,True,0.0002908,323,101,5
bl_gpt41_mini_toolbench_syn_0017_f146ad,toolbench_syn_0017,gpt41_mini,weather,hard,toolbench_synthetic,get_historical,False,False,0.000512,460,205,5
bl_gpt41_mini_weather_018_9f1030,weather_018,gpt41_mini,weather,easy,synthetic,get_forecast,True,True,0.0004568,474,167,5
bl_gpt41_mini_halueval_0048_be5d3a,halueval_0048,gpt41_mini,knowledge,medium,halueval,,False,False,0.0002012,191,78,2
bl_gpt41_mini_calendar_031_33aca7,calendar_031,gpt41_mini,calendar,easy,synthetic,,False,True,0.0002148,121,104,2
bl_gpt41_mini_medical_039_2af02b,medical_039,gpt41_mini,medical,easy,synthetic,get_patient_record,True,True,0.0002008,306,49,5
