session_id,task_id,model,domain,injection_type,predicted_stage,ground_truth_stage,confidence,method,final_correct,correct_attribution
p2_type_mismatch_deepseek_v3_toolbench_syn_0082_362bb4,toolbench_syn_0082,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0084_dbcf08,toolbench_syn_0084,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0085_ddd6cb,toolbench_syn_0085,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0087_93b44a,toolbench_syn_0087,deepseek_v3,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0091_dfb241,toolbench_syn_0091,deepseek_v3,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0092_d5802c,toolbench_syn_0092,deepseek_v3,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0094_d71d96,toolbench_syn_0094,deepseek_v3,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0096_cdff64,toolbench_syn_0096,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_toolbench_syn_0096_ce9536,toolbench_syn_0096,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_weather_040_d49561,weather_040,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_weather_063_9dfb47,weather_063,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_weather_070_f1ae61,weather_070,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_weather_089_aa9b4a,weather_089,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_deepseek_v3_weather_097_4851d6,weather_097,deepseek_v3,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_calendar_054_eafdcc,calendar_054,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_calendar_056_fec0e2,calendar_056,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_calendar_058_13090a,calendar_058,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_calendar_060_41f199,calendar_060,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_calendar_072_d8555c,calendar_072,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_calendar_074_0951db,calendar_074,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_toolbench_syn_0056_c4bfc9,toolbench_syn_0056,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_toolbench_syn_0065_227fd7,toolbench_syn_0065,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_toolbench_syn_0071_4e6eb7,toolbench_syn_0071,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_20_flash_toolbench_syn_0093_8e0a71,toolbench_syn_0093,gemini_20_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_calendar_032_4066e0,calendar_032,gemini_25_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_calendar_056_6e3499,calendar_056,gemini_25_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_calendar_083_5cc956,calendar_083,gemini_25_flash,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0004_26f316,toolbench_syn_0004,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0040_e6cd51,toolbench_syn_0040,gemini_25_flash,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0045_03108d,toolbench_syn_0045,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0053_b3f15d,toolbench_syn_0053,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0058_03dac8,toolbench_syn_0058,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0062_aba63f,toolbench_syn_0062,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0070_e77ac6,toolbench_syn_0070,gemini_25_flash,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0074_eb1689,toolbench_syn_0074,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0094_3dc9a9,toolbench_syn_0094,gemini_25_flash,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_toolbench_syn_0096_205452,toolbench_syn_0096,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gemini_25_flash_weather_027_ac5d8a,weather_027,gemini_25_flash,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_004_5c9419,calendar_004,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_007_d2bdee,calendar_007,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_022_4fc44d,calendar_022,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_024_131ff5,calendar_024,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_032_f05801,calendar_032,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_034_00e9db,calendar_034,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_047_3652b5,calendar_047,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_054_84c2c2,calendar_054,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_056_8384f5,calendar_056,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_058_57cfb6,calendar_058,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_068_b9c0d1,calendar_068,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_070_959e39,calendar_070,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_072_9eecad,calendar_072,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_074_c475ae,calendar_074,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_calendar_088_d8a4cf,calendar_088,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_medical_063_44aefc,medical_063,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_medical_068_04df65,medical_068,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_medical_078_ea73b8,medical_078,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_medical_087_de4f0c,medical_087,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_medical_094_af4f88,medical_094,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_medical_098_0a8dfc,medical_098,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0000_353cdd,toolbench_syn_0000,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0004_03741d,toolbench_syn_0004,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0017_7d7c04,toolbench_syn_0017,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0022_b52183,toolbench_syn_0022,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0024_bf0201,toolbench_syn_0024,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0036_ee20f7,toolbench_syn_0036,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0039_9d0aac,toolbench_syn_0039,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0040_51a8e2,toolbench_syn_0040,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0041_eefb85,toolbench_syn_0041,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0045_89d044,toolbench_syn_0045,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0048_c2d137,toolbench_syn_0048,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0053_e69671,toolbench_syn_0053,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0058_2f7aa7,toolbench_syn_0058,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0061_c902ad,toolbench_syn_0061,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0062_921b18,toolbench_syn_0062,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0063_07c0a2,toolbench_syn_0063,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0070_264d16,toolbench_syn_0070,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0072_2c1a04,toolbench_syn_0072,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0074_2afdcc,toolbench_syn_0074,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0078_c65728,toolbench_syn_0078,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0084_dc26e5,toolbench_syn_0084,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0085_47dcc1,toolbench_syn_0085,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0087_c2684d,toolbench_syn_0087,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0091_42f0b8,toolbench_syn_0091,gpt35_turbo,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0092_a91898,toolbench_syn_0092,gpt35_turbo,medical,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_toolbench_syn_0096_1465d2,toolbench_syn_0096,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_weather_007_766433,weather_007,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt35_turbo_weather_044_5ddd94,weather_044,gpt35_turbo,weather,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_007_b3c045,calendar_007,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_022_e0152c,calendar_022,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_024_ade327,calendar_024,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_034_3ce90c,calendar_034,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_047_70e0dd,calendar_047,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_054_ed12a4,calendar_054,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_056_6657ea,calendar_056,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_060_6e07bc,calendar_060,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_070_febe58,calendar_070,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_074_ef1ffa,calendar_074,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_080_110056,calendar_080,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_083_d6eacf,calendar_083,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_type_mismatch_gpt41_mini_calendar_088_09a28d,calendar_088,gpt41_mini,calendar,p2_type_mismatch,parameter_generation,parameter_generation,0.95,schema_check,False,True
