session_id,task_id,model,domain,difficulty,source,error_type,tool_selected,tool_correct,final_correct,eps,weps,reached_output,cascade_count,cost
p2_type_mismatch_gpt35_turbo_calendar_003_739fc7,calendar_003,gpt35_turbo,calendar,easy,synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.0005985
p2_type_mismatch_gpt35_turbo_calendar_060_4e2167,calendar_060,gpt35_turbo,calendar,medium,synthetic,type_mismatch,get_events,True,True,1,0.3,False,2,0.0007704999999999
p2_type_mismatch_gpt35_turbo_toolbench_syn_0044_651540,toolbench_syn_0044,gpt35_turbo,medical,easy,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,0.000156
p2_type_mismatch_gpt35_turbo_toolbench_syn_0072_2c1a04,toolbench_syn_0072,gpt35_turbo,weather,easy,toolbench_synthetic,type_mismatch,get_historical,False,False,2,0.6,True,2,0.000636
p2_type_mismatch_gpt35_turbo_toolbench_syn_0037_b84869,toolbench_syn_0037,gpt35_turbo,calendar,medium,toolbench_synthetic,type_mismatch,get_events,False,True,1,0.3,False,2,0.0004695
p2_type_mismatch_gpt35_turbo_toolbench_syn_0065_1f8cf2,toolbench_syn_0065,gpt35_turbo,calendar,medium,toolbench_synthetic,type_mismatch,,False,True,0,0.0,False,0,0.0001425
p2_type_mismatch_gpt35_turbo_medical_044_f80cdc,medical_044,gpt35_turbo,medical,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.0001309999999999
p2_type_mismatch_gpt35_turbo_medical_082_abbdc2,medical_082,gpt35_turbo,medical,medium,synthetic,type_mismatch,,False,False,0,0.0,False,0,0.0001795
p2_type_mismatch_gpt35_turbo_weather_065_137349,weather_065,gpt35_turbo,weather,medium,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.0003
p2_type_mismatch_gpt35_turbo_weather_085_df332b,weather_085,gpt35_turbo,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.001399
p2_type_mismatch_gpt35_turbo_medical_049_1deca9,medical_049,gpt35_turbo,medical,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.000125
p2_type_mismatch_gpt35_turbo_medical_073_a74caa,medical_073,gpt35_turbo,medical,medium,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.000229
p2_type_mismatch_gpt35_turbo_weather_066_b777af,weather_066,gpt35_turbo,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,0,0.0012599999999999
p2_type_mismatch_gpt35_turbo_toolbench_syn_0075_fbd7c1,toolbench_syn_0075,gpt35_turbo,weather,medium,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,0.000142
p2_type_mismatch_gpt35_turbo_weather_044_5ddd94,weather_044,gpt35_turbo,weather,easy,synthetic,type_mismatch,get_historical,False,False,2,0.6,True,2,0.0005455
p2_type_mismatch_gpt35_turbo_calendar_024_131ff5,calendar_024,gpt35_turbo,calendar,easy,synthetic,type_mismatch,get_events,True,False,2,0.6,True,0,0.0004325
p2_type_mismatch_gpt35_turbo_weather_030_64047b,weather_030,gpt35_turbo,weather,easy,synthetic,type_mismatch,get_forecast,True,True,1,0.3,False,1,0.0004985
p2_out_of_range_gpt35_turbo_weather_089_3c57c3,weather_089,gpt35_turbo,weather,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0001754999999999
p2_type_mismatch_gpt35_turbo_calendar_023_b85637,calendar_023,gpt35_turbo,calendar,easy,synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.0005875
p2_type_mismatch_gpt35_turbo_calendar_058_57cfb6,calendar_058,gpt35_turbo,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,2,0.000791
p2_out_of_range_gpt35_turbo_weather_097_29d88c,weather_097,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.000667
p2_out_of_range_gpt35_turbo_toolbench_syn_0003_84c643,toolbench_syn_0003,gpt35_turbo,calendar,hard,toolbench_synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.000466
p2_out_of_range_gpt35_turbo_calendar_100_a25594,calendar_100,gpt35_turbo,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,2,0.000594
p2_out_of_range_gpt35_turbo_weather_051_d43ed4,weather_051,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.000752
p2_out_of_range_gpt35_turbo_medical_098_eea0e6,medical_098,gpt35_turbo,medical,medium,synthetic,out_of_range,get_patient_record,True,False,1,0.7,True,2,0.000465
p2_out_of_range_gpt35_turbo_calendar_032_5750bb,calendar_032,gpt35_turbo,calendar,easy,synthetic,out_of_range,get_events,True,False,1,0.7,True,1,0.000256
p2_out_of_range_gpt35_turbo_toolbench_syn_0058_8a1654,toolbench_syn_0058,gpt35_turbo,weather,easy,toolbench_synthetic,out_of_range,get_forecast,False,False,2,0.84,True,2,0.000633
p2_out_of_range_gpt35_turbo_calendar_021_eef798,calendar_021,gpt35_turbo,calendar,easy,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.000536
p2_out_of_range_gpt35_turbo_toolbench_syn_0070_b716e7,toolbench_syn_0070,gpt35_turbo,medical,hard,toolbench_synthetic,out_of_range,get_patient_record,True,False,1,0.7,True,0,0.00023
p2_out_of_range_gpt35_turbo_calendar_081_4a2ef7,calendar_081,gpt35_turbo,calendar,medium,synthetic,out_of_range,create_event,True,False,2,0.84,True,1,0.001137
p2_out_of_range_gpt35_turbo_weather_038_2caebe,weather_038,gpt35_turbo,weather,easy,synthetic,out_of_range,get_forecast,True,True,1,0.42,False,2,0.0007485
p2_out_of_range_gpt35_turbo_weather_005_b103a3,weather_005,gpt35_turbo,weather,easy,synthetic,out_of_range,get_forecast,True,True,1,0.42,False,1,0.0004425
p2_out_of_range_gpt35_turbo_calendar_061_d1fcd0,calendar_061,gpt35_turbo,calendar,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.000433
p2_out_of_range_gpt35_turbo_toolbench_syn_0004_1fd06f,toolbench_syn_0004,gpt35_turbo,weather,hard,toolbench_synthetic,out_of_range,get_weather,True,False,2,0.84,True,1,0.000231
p2_out_of_range_gpt35_turbo_weather_094_70e2a6,weather_094,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,0,0.0006865
p2_out_of_range_gpt35_turbo_toolbench_syn_0074_5c1086,toolbench_syn_0074,gpt35_turbo,weather,medium,toolbench_synthetic,out_of_range,get_weather,True,False,2,0.84,True,0,0.000205
p2_out_of_range_gpt35_turbo_medical_093_a19d26,medical_093,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000134
p2_out_of_range_gpt35_turbo_calendar_089_070e57,calendar_089,gpt35_turbo,calendar,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0004374999999999
p2_out_of_range_gpt35_turbo_weather_095_e4f59f,weather_095,gpt35_turbo,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0002985
p2_out_of_range_gpt35_turbo_toolbench_syn_0034_3385c5,toolbench_syn_0034,gpt35_turbo,calendar,easy,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001485
p2_out_of_range_gpt35_turbo_toolbench_syn_0040_485709,toolbench_syn_0040,gpt35_turbo,medical,medium,toolbench_synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.0004055
p2_out_of_range_gpt35_turbo_calendar_088_f7996d,calendar_088,gpt35_turbo,calendar,medium,synthetic,out_of_range,get_events,True,False,1,0.7,True,1,0.000396
p2_out_of_range_gpt35_turbo_medical_014_f5a725,medical_014,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001264999999999
p2_out_of_range_gpt35_turbo_weather_012_189e4b,weather_012,gpt35_turbo,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000167
p2_out_of_range_gpt35_turbo_weather_007_e8bb6d,weather_007,gpt35_turbo,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001685
p2_out_of_range_gpt35_turbo_calendar_028_e24f69,calendar_028,gpt35_turbo,calendar,easy,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.00058
p2_out_of_range_gpt35_turbo_toolbench_syn_0096_c3d565,toolbench_syn_0096,gpt35_turbo,weather,medium,toolbench_synthetic,out_of_range,get_historical,False,False,1,0.7,True,1,0.000334
p2_out_of_range_gpt35_turbo_medical_047_f36b3f,medical_047,gpt35_turbo,medical,easy,synthetic,out_of_range,check_drug_interaction,True,True,1,0.42,False,0,0.0005525
p2_out_of_range_gpt35_turbo_toolbench_syn_0045_42cf13,toolbench_syn_0045,gpt35_turbo,weather,easy,toolbench_synthetic,out_of_range,get_weather,True,False,2,0.84,True,0,0.0002085
p2_out_of_range_gpt35_turbo_weather_090_3ade19,weather_090,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,1,0.42,False,1,0.000994
p2_out_of_range_gpt35_turbo_weather_078_cbb3e5,weather_078,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,0,0.0007105
p2_out_of_range_gpt35_turbo_weather_027_195a89,weather_027,gpt35_turbo,weather,easy,synthetic,out_of_range,get_weather,True,True,1,0.42,False,1,0.0005295
p2_out_of_range_gpt35_turbo_medical_008_0ee885,medical_008,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000178
p2_out_of_range_gpt35_turbo_medical_063_a21326,medical_063,gpt35_turbo,medical,medium,synthetic,out_of_range,get_patient_record,True,False,1,0.7,True,0,0.0003505
p2_out_of_range_gpt35_turbo_calendar_085_ed4382,calendar_085,gpt35_turbo,calendar,medium,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0010785
p2_out_of_range_gpt35_turbo_calendar_083_b3dd73,calendar_083,gpt35_turbo,calendar,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0004215
p2_out_of_range_gpt35_turbo_weather_096_4dc969,weather_096,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.0008885
p2_out_of_range_gpt35_turbo_toolbench_syn_0094_8c35a3,toolbench_syn_0094,gpt35_turbo,medical,medium,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,0.000207
p2_out_of_range_gpt35_turbo_calendar_001_8a6e27,calendar_001,gpt35_turbo,calendar,easy,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0009315
p2_out_of_range_gpt35_turbo_calendar_056_07da58,calendar_056,gpt35_turbo,calendar,medium,synthetic,out_of_range,get_events,True,True,1,0.42,False,2,0.000615
p2_out_of_range_gpt35_turbo_toolbench_syn_0062_3d7cc6,toolbench_syn_0062,gpt35_turbo,weather,hard,toolbench_synthetic,out_of_range,get_historical,False,False,1,0.7,True,1,0.0003365
p2_out_of_range_gpt35_turbo_medical_031_25de3d,medical_031,gpt35_turbo,medical,easy,synthetic,out_of_range,get_patient_record,True,True,0,0.0,False,1,0.0002839999999999
p2_out_of_range_gpt35_turbo_toolbench_syn_0053_c91dbe,toolbench_syn_0053,gpt35_turbo,weather,easy,toolbench_synthetic,out_of_range,get_weather,True,False,2,0.84,True,0,0.0002064999999999
p2_out_of_range_gpt35_turbo_medical_038_519db6,medical_038,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000178
p2_out_of_range_gpt35_turbo_toolbench_syn_0023_012176,toolbench_syn_0023,gpt35_turbo,medical,hard,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,0.000135
p2_out_of_range_gpt35_turbo_weather_086_35f0ef,weather_086,gpt35_turbo,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000315
p2_out_of_range_gpt35_turbo_toolbench_syn_0093_df4cf0,toolbench_syn_0093,gpt35_turbo,calendar,medium,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,0.000148
p2_out_of_range_gpt35_turbo_calendar_072_e9e35d,calendar_072,gpt35_turbo,calendar,medium,synthetic,out_of_range,get_events,True,False,1,0.7,True,2,0.0003875
p2_out_of_range_gpt35_turbo_toolbench_syn_0013_799135,toolbench_syn_0013,gpt35_turbo,medical,medium,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001315
p2_out_of_range_gpt35_turbo_calendar_054_a0e884,calendar_054,gpt35_turbo,calendar,medium,synthetic,out_of_range,get_events,True,False,1,0.7,True,1,0.000359
p2_out_of_range_gpt35_turbo_toolbench_syn_0092_db5f7b,toolbench_syn_0092,gpt35_turbo,medical,hard,toolbench_synthetic,out_of_range,get_patient_record,True,False,1,0.7,True,0,0.0002285
p2_out_of_range_gpt35_turbo_weather_039_0a0797,weather_039,gpt35_turbo,weather,easy,synthetic,out_of_range,get_historical,False,True,0,0.0,False,2,0.0003195
p2_out_of_range_gpt35_turbo_toolbench_syn_0048_ab4673,toolbench_syn_0048,gpt35_turbo,medical,hard,toolbench_synthetic,out_of_range,get_patient_record,True,False,1,0.7,True,0,0.0002285
p2_out_of_range_gpt35_turbo_calendar_007_29c4be,calendar_007,gpt35_turbo,calendar,easy,synthetic,out_of_range,get_events,True,False,1,0.7,True,0,0.000255
p2_out_of_range_gpt35_turbo_weather_070_5ee67b,weather_070,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.000644
p2_out_of_range_gpt35_turbo_weather_032_d50836,weather_032,gpt35_turbo,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001595
p2_out_of_range_gpt35_turbo_calendar_059_63c2f2,calendar_059,gpt35_turbo,calendar,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0004435
p2_out_of_range_gpt35_turbo_medical_045_5a5757,medical_045,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000142
p2_out_of_range_gpt35_turbo_weather_009_b12a35,weather_009,gpt35_turbo,weather,easy,synthetic,out_of_range,get_historical,False,True,0,0.0,False,1,0.0003195
p2_out_of_range_gpt35_turbo_medical_034_637a68,medical_034,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001309999999999
p2_out_of_range_gpt35_turbo_medical_068_6e204a,medical_068,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000163
p2_out_of_range_gpt35_turbo_medical_062_fee8a0,medical_062,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0002895
p2_out_of_range_gpt35_turbo_medical_092_f58014,medical_092,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.000297
p2_out_of_range_gpt35_turbo_calendar_033_8f5dd6,calendar_033,gpt35_turbo,calendar,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0002195
p2_out_of_range_gpt35_turbo_calendar_099_2f05c7,calendar_099,gpt35_turbo,calendar,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0004135
p2_out_of_range_gpt35_turbo_toolbench_syn_0022_9633b9,toolbench_syn_0022,gpt35_turbo,weather,medium,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,0.000136
p2_out_of_range_gpt35_turbo_toolbench_syn_0024_fe5cfd,toolbench_syn_0024,gpt35_turbo,medical,easy,toolbench_synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.000395
p2_out_of_range_gpt35_turbo_weather_003_a322f6,weather_003,gpt35_turbo,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000142
p2_out_of_range_gpt35_turbo_weather_019_9f5f79,weather_019,gpt35_turbo,weather,easy,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.0002985
p2_out_of_range_gpt35_turbo_medical_054_049050,medical_054,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001965
p2_out_of_range_gpt35_turbo_weather_077_2f7439,weather_077,gpt35_turbo,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0003105
p2_out_of_range_gpt35_turbo_medical_064_8ab54c,medical_064,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.000291
p2_out_of_range_gpt35_turbo_toolbench_syn_0051_309c12,toolbench_syn_0051,gpt35_turbo,medical,hard,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,0.000138
p2_out_of_range_gpt35_turbo_calendar_044_578e77,calendar_044,gpt35_turbo,calendar,easy,synthetic,out_of_range,get_events,True,False,1,0.7,True,1,0.0003305
p2_out_of_range_gpt35_turbo_toolbench_syn_0014_4c8bc2,toolbench_syn_0014,gpt35_turbo,calendar,easy,toolbench_synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0004604999999999
p2_out_of_range_gpt35_turbo_calendar_080_c70f18,calendar_080,gpt35_turbo,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,2,0.000575
p2_out_of_range_gpt35_turbo_weather_067_414f3d,weather_067,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.000682
p2_out_of_range_gpt35_turbo_calendar_045_491234,calendar_045,gpt35_turbo,calendar,easy,synthetic,out_of_range,delete_event,True,True,1,0.42,False,0,0.000223
p2_out_of_range_gpt35_turbo_medical_081_eb97eb,medical_081,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000229
p2_out_of_range_gpt35_turbo_calendar_034_240fa8,calendar_034,gpt35_turbo,calendar,easy,synthetic,out_of_range,get_events,True,True,0,0.0,False,1,0.000281
p2_out_of_range_gpt35_turbo_medical_009_485f09,medical_009,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001264999999999
p2_out_of_range_gpt35_turbo_medical_070_1b10ea,medical_070,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0001755
p2_out_of_range_gpt35_turbo_toolbench_syn_0041_fe77ee,toolbench_syn_0041,gpt35_turbo,medical,easy,toolbench_synthetic,out_of_range,get_patient_record,True,False,1,0.7,True,0,0.0002285
p2_out_of_range_gpt35_turbo_toolbench_syn_0017_b68db5,toolbench_syn_0017,gpt35_turbo,weather,hard,toolbench_synthetic,out_of_range,get_historical,False,False,1,0.7,True,1,0.0003365
p2_out_of_range_gpt35_turbo_calendar_046_89f30f,calendar_046,gpt35_turbo,calendar,easy,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0009
p2_out_of_range_gpt35_turbo_weather_018_9f091a,weather_018,gpt35_turbo,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001375
p2_out_of_range_gpt35_turbo_weather_021_556fc2,weather_021,gpt35_turbo,weather,easy,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.0002855
p2_out_of_range_gpt35_turbo_medical_078_7c64c4,medical_078,gpt35_turbo,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,2,0.0014495
p2_out_of_range_gpt35_turbo_medical_039_7a66fc,medical_039,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001309999999999
p2_out_of_range_gpt35_turbo_medical_097_4588c3,medical_097,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000132
p2_out_of_range_gpt35_turbo_medical_087_07596e,medical_087,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001335
p2_out_of_range_gpt35_turbo_calendar_031_678a8e,calendar_031,gpt35_turbo,calendar,easy,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.000606
p2_out_of_range_gpt35_turbo_calendar_050_b8c73b,calendar_050,gpt35_turbo,calendar,easy,synthetic,out_of_range,delete_event,True,True,1,0.42,False,0,0.0002215
p2_out_of_range_gpt35_turbo_medical_004_4a5795,medical_004,gpt35_turbo,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001309999999999
p2_out_of_range_gpt35_turbo_toolbench_syn_0000_a6c2e1,toolbench_syn_0000,gpt35_turbo,weather,easy,toolbench_synthetic,out_of_range,get_forecast,False,False,2,0.84,True,1,0.0006635
p2_out_of_range_gpt35_turbo_toolbench_syn_0036_6e9812,toolbench_syn_0036,gpt35_turbo,calendar,easy,toolbench_synthetic,out_of_range,create_event,True,False,2,0.84,True,1,0.001524
p2_out_of_range_gpt35_turbo_toolbench_syn_0098_1a4ed4,toolbench_syn_0098,gpt35_turbo,calendar,medium,toolbench_synthetic,out_of_range,create_event,True,False,2,0.84,True,1,0.0003705
p2_out_of_range_gpt35_turbo_toolbench_syn_0087_ac812e,toolbench_syn_0087,gpt35_turbo,medical,easy,toolbench_synthetic,out_of_range,check_drug_interaction,False,False,2,0.84,True,1,0.0005415
p2_out_of_range_gpt35_turbo_weather_015_2631bf,weather_015,gpt35_turbo,weather,easy,synthetic,out_of_range,get_forecast,True,True,1,0.42,False,1,0.000475
p2_out_of_range_gpt35_turbo_medical_002_727eec,medical_002,gpt35_turbo,medical,easy,synthetic,out_of_range,check_drug_interaction,True,True,1,0.42,False,1,0.0005319999999999
p2_out_of_range_gpt35_turbo_weather_056_9502e5,weather_056,gpt35_turbo,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0003195
p2_out_of_range_gpt35_turbo_calendar_091_bbe89e,calendar_091,gpt35_turbo,calendar,medium,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0011975
p2_out_of_range_gpt35_turbo_weather_076_681466,weather_076,gpt35_turbo,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.00067
p2_out_of_range_gpt35_turbo_medical_085_081f28,medical_085,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.000233
p2_out_of_range_gpt35_turbo_weather_040_e4e302,weather_040,gpt35_turbo,weather,easy,synthetic,out_of_range,get_forecast,True,True,1,0.42,False,1,0.000496
p2_out_of_range_gpt35_turbo_toolbench_syn_0091_a621b8,toolbench_syn_0091,gpt35_turbo,calendar,easy,toolbench_synthetic,out_of_range,get_events,False,False,1,0.7,True,0,0.0002565
p2_out_of_range_gpt35_turbo_medical_058_0d6ff3,medical_058,gpt35_turbo,medical,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0002529999999999
